transaction_id,user_id,timestamp_utc,direction,amount_usd,ach_type,funding_speed,device_id,ip_country,return_code,returned,days_to_return,fraud_pattern_type,is_fraud_pattern,account_age_days
txn_2297,user_118,2025-01-18T20:53:00,debit,222.45,PULL,standard,device_191,CA,,False,,,False,51
txn_2298,user_357,2025-01-02T21:30:00,debit,470.45,PULL,standard,device_69,GB,,False,,,False,55
txn_2299,user_39,2025-02-27T07:05:00,debit,1251.66,PULL,standard,device_213,MX,R03,True,9.0,,False,101
txn_2300,user_437,2025-01-21T18:37:00,credit,816.92,PULL,standard,device_63,BR,,False,,,False,207
txn_2301,user_163,2025-02-27T14:40:00,credit,368.58,PULL,instant,device_24,US,R02,True,21.0,,False,149
txn_2302,user_371,2025-01-05T10:06:00,credit,1310.15,PULL,standard,device_67,MX,,False,,,False,122
txn_2303,user_144,2025-02-27T05:47:00,debit,1493.31,PULL,standard,device_290,GB,,False,,,False,149
txn_2304,user_341,2025-02-13T05:18:00,debit,536.04,PUSH,standard,device_294,US,,False,,,False,231
txn_2305,user_384,2025-02-03T17:12:00,debit,95.67,PUSH,instant,device_202,CA,,False,,,False,87
txn_2306,user_180,2025-02-04T10:51:00,debit,1429.43,PULL,standard,device_213,BR,R10,True,22.0,,False,182
txn_2307,user_174,2025-02-27T08:20:00,debit,344.65,PULL,standard,device_281,MX,,False,,,False,263
txn_2308,user_357,2025-01-27T10:07:00,debit,1138.76,PULL,standard,device_271,MX,,False,,,False,55
txn_2309,user_335,2025-01-20T09:35:00,debit,782.06,PULL,standard,device_221,GB,,False,,,False,167
txn_2310,user_347,2025-02-04T06:10:00,debit,808.23,PULL,standard,device_131,GB,,False,,,False,361
txn_2311,user_264,2025-02-21T14:36:00,debit,1009.5,PULL,instant,device_297,US,,False,,,False,337
txn_2312,user_411,2025-01-29T18:42:00,credit,883.74,PULL,standard,device_191,GB,,False,,,False,63
txn_2313,user_286,2025-02-21T14:28:00,debit,344.02,PULL,standard,device_4,MX,,False,,,False,342
txn_2314,user_199,2025-01-21T14:36:00,debit,1283.16,PULL,standard,device_6,BR,,False,,,False,123
txn_2315,user_99,2025-02-11T13:55:00,debit,1128.12,PULL,standard,device_99,GB,,False,,,False,232
txn_2316,user_119,2025-01-01T04:17:00,credit,162.23,PULL,standard,device_263,BR,,False,,,False,89
txn_2317,user_241,2025-02-06T09:04:00,debit,946.28,PULL,instant,device_215,US,,False,,,False,51
txn_2318,user_275,2025-02-03T09:15:00,credit,1004.51,PUSH,standard,device_292,MX,,False,,,False,152
txn_2319,user_268,2025-01-01T05:29:00,debit,727.39,PULL,standard,device_233,CA,,False,,,False,126
txn_2320,user_295,2025-02-07T13:42:00,debit,1480.84,PULL,standard,device_46,MX,,False,,,False,198
txn_2321,user_443,2025-01-04T23:43:00,credit,354.15,PULL,instant,device_298,US,,False,,,False,48
txn_2322,user_455,2025-01-30T16:58:00,debit,734.95,PULL,standard,device_224,US,,False,,,False,217
txn_2323,user_192,2025-02-20T19:42:00,credit,125.16,PULL,instant,device_86,MX,,False,,,False,230
txn_2324,user_281,2025-02-07T22:29:00,credit,25.68,PULL,standard,device_206,BR,,False,,,False,100
txn_2325,user_305,2025-01-25T09:29:00,debit,104.56,PULL,instant,device_145,CA,,False,,,False,198
txn_2326,user_442,2025-02-22T05:01:00,debit,366.01,PULL,standard,device_284,GB,,False,,,False,109
txn_2327,user_52,2025-01-22T23:53:00,debit,1126.13,PULL,standard,device_252,GB,,False,,,False,71
txn_2328,user_186,2025-02-19T23:22:00,debit,1228.23,PULL,standard,device_170,MX,,False,,,False,162
txn_2329,user_106,2025-01-29T18:16:00,credit,605.41,PUSH,standard,device_50,BR,,False,,,False,287
txn_2330,user_244,2025-01-24T18:59:00,debit,561.64,PULL,standard,device_260,GB,,False,,,False,237
txn_2331,user_187,2025-01-31T01:20:00,debit,849.78,PULL,instant,device_25,MX,R01,True,29.0,,False,60
txn_2332,user_35,2025-02-10T09:06:00,debit,1206.74,PULL,standard,device_239,MX,,False,,,False,324
txn_2333,user_89,2025-01-21T11:49:00,debit,173.81,PULL,standard,device_249,US,,False,,,False,280
txn_2334,user_56,2025-01-21T09:28:00,credit,797.36,PULL,standard,device_108,GB,,False,,,False,15
txn_2335,user_70,2025-01-05T07:31:00,debit,1296.99,PULL,instant,device_273,US,R01,True,17.0,,False,171
txn_2336,user_90,2025-01-24T23:33:00,credit,49.1,PULL,standard,device_207,BR,R02,True,29.0,,False,303
txn_2337,user_120,2025-02-06T04:07:00,debit,1163.89,PUSH,instant,device_12,MX,,False,,,False,41
txn_2338,user_180,2025-02-19T17:12:00,debit,615.73,PUSH,standard,device_42,MX,,False,,,False,182
txn_2339,user_403,2025-01-22T11:11:00,debit,1295.97,PUSH,standard,device_298,GB,,False,,,False,116
txn_2340,user_389,2025-01-07T02:01:00,debit,309.44,PULL,standard,device_251,GB,,False,,,False,325
txn_2341,user_55,2025-02-08T20:58:00,credit,191.2,PULL,standard,device_3,CA,,False,,,False,181
txn_2342,user_326,2025-02-25T23:33:00,debit,1275.67,PUSH,standard,device_116,MX,,False,,,False,84
txn_2343,user_356,2025-02-02T16:34:00,debit,13.16,PULL,standard,device_213,CA,,False,,,False,362
txn_2344,user_270,2025-01-20T13:59:00,debit,101.4,PULL,standard,device_104,MX,,False,,,False,215
txn_2345,user_281,2025-02-28T12:13:00,credit,604.01,PULL,standard,device_238,GB,,False,,,False,100
txn_2346,user_456,2025-01-05T20:09:00,credit,1392.02,PULL,instant,device_151,MX,,False,,,False,202
txn_2347,user_481,2025-02-07T10:28:00,debit,322.19,PUSH,standard,device_178,BR,,False,,,False,105
txn_2348,user_472,2025-01-02T22:31:00,debit,1404.35,PUSH,standard,device_11,GB,,False,,,False,293
txn_2349,user_398,2025-02-05T20:55:00,credit,676.66,PUSH,standard,device_234,GB,,False,,,False,71
txn_2350,user_195,2025-02-06T08:32:00,debit,344.67,PULL,standard,device_32,MX,,False,,,False,350
txn_2351,user_417,2025-02-14T14:58:00,credit,580.73,PUSH,standard,device_19,CA,R10,True,25.0,,False,353
txn_2352,user_83,2025-01-15T13:56:00,credit,112.77,PULL,standard,device_74,BR,,False,,,False,58
txn_2353,user_112,2025-01-04T07:32:00,debit,1455.9,PUSH,standard,device_233,CA,,False,,,False,284
txn_2354,user_129,2025-02-06T21:23:00,debit,190.87,PUSH,standard,device_248,MX,,False,,,False,209
txn_2355,user_407,2025-02-09T11:20:00,debit,1015.98,PUSH,standard,device_27,GB,,False,,,False,158
txn_2356,user_403,2025-02-21T13:13:00,debit,1280.44,PUSH,instant,device_41,MX,,False,,,False,116
txn_2357,user_408,2025-01-02T20:13:00,debit,1235.37,PULL,instant,device_180,BR,R10,True,9.0,first_party_fraud,True,52
txn_2358,user_76,2025-01-05T10:57:00,debit,377.09,PULL,standard,device_161,GB,,False,,,False,173
txn_2359,user_49,2025-01-19T00:49:00,debit,1017.26,PULL,standard,device_192,GB,,False,,,False,247
txn_2360,user_488,2025-01-08T19:01:00,debit,1361.11,PUSH,standard,device_248,BR,,False,,,False,193
txn_2361,user_15,2025-01-31T12:06:00,credit,978.44,PUSH,standard,device_153,US,,False,,,False,261
txn_2362,user_413,2025-01-04T03:01:00,debit,582.95,PUSH,standard,device_267,US,,False,,,False,101
txn_2363,user_219,2025-01-23T15:36:00,debit,679.25,PULL,standard,device_261,US,,False,,,False,163
txn_2364,user_165,2025-01-16T10:19:00,debit,716.11,PULL,standard,device_244,US,,False,,,False,152
txn_2365,user_276,2025-02-11T14:45:00,credit,1294.18,PULL,standard,device_180,GB,,False,,,False,176
txn_2366,user_233,2025-01-17T03:20:00,debit,1431.37,PULL,instant,device_67,MX,R03,True,9.0,,False,7
txn_2367,user_394,2025-01-02T04:05:00,debit,747.37,PULL,standard,device_196,MX,R02,True,3.0,,False,218
txn_2368,user_169,2025-02-06T20:48:00,debit,317.72,PULL,standard,device_292,CA,,False,,,False,122
txn_2369,user_456,2025-02-04T21:32:00,credit,1254.09,PULL,standard,device_157,CA,,False,,,False,202
txn_2370,user_493,2025-01-01T12:59:00,credit,1167.57,PULL,standard,device_293,CA,,False,,,False,274
txn_2371,user_231,2025-02-20T10:41:00,debit,937.59,PUSH,standard,device_59,US,,False,,,False,169
txn_2372,user_428,2025-02-13T11:57:00,debit,251.13,PULL,standard,device_278,BR,R03,True,8.0,synthetic_identity,True,293
txn_2373,user_250,2025-01-24T08:53:00,debit,1491.16,PULL,standard,device_200,CA,,False,,,False,15
txn_2374,user_109,2025-02-11T04:39:00,debit,779.01,PULL,standard,device_139,CA,,False,,,False,172
txn_2375,user_202,2025-02-23T02:18:00,debit,910.84,PULL,instant,device_297,US,,False,,,False,331
txn_2376,user_201,2025-02-26T14:05:00,debit,961.15,PULL,standard,device_50,MX,,False,,,False,133
txn_2377,user_449,2025-01-20T19:48:00,credit,1485.86,PULL,standard,device_56,GB,,False,,,False,190
txn_2378,user_217,2025-02-20T07:34:00,credit,724.2,PULL,standard,device_24,BR,,False,,,False,28
txn_2379,user_470,2025-01-19T04:40:00,debit,208.36,PULL,standard,device_156,MX,,False,,,False,340
txn_2380,user_306,2025-02-28T23:57:00,debit,59.16,PULL,standard,device_14,CA,R01,True,29.0,,False,51
txn_2381,user_466,2025-02-05T05:56:00,debit,1173.87,PULL,instant,device_145,BR,,False,,,False,352
txn_2382,user_100,2025-01-01T01:00:00,debit,680.59,PULL,instant,device_211,MX,,False,,,False,51
txn_2383,user_429,2025-02-01T09:35:00,debit,354.25,PUSH,instant,device_101,US,,False,,,False,9
txn_2384,user_196,2025-01-30T16:56:00,debit,1028.81,PULL,standard,device_293,BR,,False,,,False,31
txn_2385,user_391,2025-02-10T04:32:00,credit,489.71,PULL,standard,device_160,US,,False,,,False,272
txn_2386,user_20,2025-01-11T12:04:00,credit,1268.37,PULL,standard,device_252,MX,,False,,,False,164
txn_2387,user_258,2025-01-30T16:22:00,debit,44.25,PULL,instant,device_159,MX,,False,,,False,37
txn_2388,user_102,2025-02-08T07:25:00,debit,492.21,PULL,standard,device_194,CA,R01,True,27.0,,False,72
txn_2389,user_454,2025-02-20T19:38:00,credit,1486.72,PULL,standard,device_153,MX,R29,True,9.0,first_party_fraud,True,9
txn_2390,user_459,2025-02-05T22:10:00,credit,1006.36,PULL,standard,device_159,BR,,False,,,False,306
txn_2391,user_90,2025-01-19T00:31:00,debit,1171.66,PULL,instant,device_58,CA,R02,True,26.0,,False,303
txn_2392,user_136,2025-01-10T18:23:00,credit,456.09,PULL,standard,device_234,CA,,False,,,False,110
txn_2393,user_122,2025-01-26T03:54:00,debit,1458.56,PULL,standard,device_278,US,R02,True,25.0,,False,243
txn_2394,user_69,2025-01-22T15:58:00,debit,1306.18,PULL,standard,device_198,MX,,False,,,False,27
txn_2395,user_182,2025-02-16T14:01:00,debit,1488.43,PULL,standard,device_3,CA,,False,,,False,55
txn_2396,user_125,2025-01-06T14:17:00,credit,561.12,PULL,standard,device_125,BR,,False,,,False,312
txn_2397,user_201,2025-01-18T05:31:00,debit,987.22,PULL,standard,device_140,CA,,False,,,False,133
txn_2398,user_345,2025-02-28T16:14:00,credit,221.88,PULL,standard,device_45,US,R10,True,21.0,,False,330
txn_2399,user_409,2025-01-31T05:21:00,debit,935.02,PULL,instant,device_12,CA,,False,,,False,341
txn_2400,user_347,2025-02-03T04:08:00,debit,1347.02,PUSH,standard,device_72,BR,,False,,,False,361
txn_2401,user_276,2025-02-23T10:45:00,debit,126.32,PUSH,instant,device_241,BR,,False,,,False,176
txn_2402,user_399,2025-02-16T01:25:00,credit,522.84,PULL,standard,device_33,BR,,False,,,False,102
txn_2403,user_410,2025-02-12T22:52:00,credit,502.24,PULL,standard,device_78,US,,False,,,False,5
txn_2404,user_148,2025-02-04T00:37:00,credit,539.61,PULL,standard,device_76,CA,R01,True,20.0,,False,85
txn_2405,user_157,2025-02-14T20:26:00,credit,309.53,PULL,instant,device_96,US,R01,True,5.0,,False,46
txn_2406,user_390,2025-01-11T13:07:00,debit,482.48,PUSH,standard,device_160,BR,,False,,,False,55
txn_2407,user_317,2025-02-05T13:30:00,debit,1067.24,PULL,standard,device_38,MX,R01,True,23.0,,False,266
txn_2408,user_23,2025-01-17T20:21:00,debit,170.27,PULL,standard,device_111,GB,,False,,,False,66
txn_2409,user_73,2025-02-13T02:30:00,debit,1431.89,PULL,standard,device_23,MX,,False,,,False,168
txn_2410,user_27,2025-02-17T06:23:00,debit,245.17,PULL,instant,device_182,GB,,False,,,False,146
txn_2411,user_444,2025-02-10T22:24:00,debit,69.05,PULL,standard,device_277,CA,,False,,,False,178
txn_2412,user_221,2025-01-30T19:48:00,debit,412.03,PULL,standard,device_38,BR,,False,,,False,46
txn_2413,user_252,2025-03-01T18:39:00,debit,351.76,PULL,instant,device_160,BR,,False,,,False,180
txn_2414,user_450,2025-02-22T20:17:00,debit,1199.43,PULL,standard,device_92,BR,,False,,,False,104
txn_2415,user_274,2025-01-29T20:38:00,debit,897.29,PULL,instant,device_53,GB,,False,,,False,349
txn_2416,user_401,2025-02-22T00:42:00,debit,32.41,PULL,standard,device_188,MX,,False,,,False,364
txn_2417,user_182,2025-02-14T18:04:00,debit,1299.05,PULL,standard,device_229,MX,,False,,,False,55
txn_2418,user_64,2025-01-08T06:28:00,debit,1262.77,PULL,standard,device_105,GB,R29,True,9.0,first_party_fraud,True,353
txn_2419,user_143,2025-02-04T12:12:00,credit,948.7,PULL,standard,device_253,GB,,False,,,False,100
txn_2420,user_286,2025-01-25T13:38:00,debit,1421.92,PULL,standard,device_243,BR,,False,,,False,342
txn_2421,user_493,2025-02-28T14:36:00,credit,883.87,PULL,instant,device_143,GB,,False,,,False,274
txn_2422,user_354,2025-01-23T08:44:00,credit,1475.72,PUSH,standard,device_17,BR,,False,,,False,158
txn_2423,user_324,2025-01-17T03:47:00,credit,518.52,PULL,standard,device_79,GB,,False,,,False,334
txn_2424,user_227,2025-01-05T14:30:00,debit,662.39,PULL,instant,device_180,US,R29,True,13.0,,False,295
txn_2425,user_182,2025-02-05T20:56:00,debit,152.68,PULL,standard,device_239,BR,,False,,,False,55
txn_2426,user_466,2025-03-01T20:08:00,debit,566.66,PULL,standard,device_64,GB,,False,,,False,352
txn_2427,user_261,2025-01-06T01:15:00,debit,1218.91,PULL,instant,device_44,GB,,False,,,False,289
txn_2428,user_256,2025-02-16T20:29:00,credit,1101.86,PULL,standard,device_90,CA,,False,,,False,52
txn_2429,user_120,2025-02-26T10:10:00,credit,902.8,PUSH,standard,device_226,GB,,False,,,False,41
txn_2430,user_413,2025-02-23T01:58:00,debit,492.79,PULL,instant,device_210,US,,False,,,False,101
txn_2431,user_161,2025-02-06T20:54:00,credit,836.71,PULL,instant,device_225,BR,,False,,,False,363
txn_2432,user_387,2025-02-18T15:38:00,debit,143.79,PULL,standard,device_209,GB,,False,,,False,24
txn_2433,user_191,2025-01-30T00:37:00,credit,1159.62,PULL,standard,device_51,MX,,False,,,False,249
txn_2434,user_444,2025-01-10T05:07:00,debit,1211.63,PULL,standard,device_80,BR,,False,,,False,178
txn_2435,user_162,2025-02-02T09:31:00,debit,679.53,PULL,standard,device_279,BR,R29,True,8.0,first_party_fraud,True,242
txn_2436,user_181,2025-01-10T17:34:00,credit,956.66,PULL,instant,device_115,BR,,False,,,False,342
txn_2437,user_181,2025-01-31T00:05:00,debit,1139.85,PULL,standard,device_35,GB,,False,,,False,342
txn_2438,user_427,2025-01-18T13:46:00,debit,814.41,PUSH,standard,device_204,BR,,False,,,False,315
txn_2439,user_10,2025-01-10T05:08:00,credit,146.44,PULL,instant,device_172,BR,,False,,,False,34
txn_2440,user_479,2025-02-09T08:04:00,credit,263.09,PULL,instant,device_118,GB,,False,,,False,242
txn_2441,user_10,2025-02-10T10:43:00,debit,523.68,PULL,standard,device_176,BR,,False,,,False,34
txn_2442,user_31,2025-01-28T16:46:00,debit,27.74,PULL,standard,device_285,BR,,False,,,False,164
txn_2443,user_109,2025-02-07T10:39:00,credit,64.49,PULL,standard,device_129,GB,,False,,,False,172
txn_2444,user_261,2025-02-06T09:33:00,debit,1383.25,PUSH,standard,device_251,BR,,False,,,False,289
txn_2445,user_240,2025-01-17T12:06:00,debit,133.27,PULL,standard,device_27,MX,,False,,,False,228
txn_2446,user_346,2025-01-31T21:51:00,debit,796.82,PULL,instant,device_139,BR,,False,,,False,93
txn_2447,user_160,2025-02-12T19:34:00,debit,142.98,PULL,standard,device_134,US,,False,,,False,286
txn_2448,user_455,2025-02-20T16:42:00,debit,1248.17,PUSH,standard,device_207,BR,,False,,,False,217
txn_2449,user_94,2025-02-05T06:16:00,debit,880.27,PULL,standard,device_244,US,,False,,,False,141
txn_2450,user_100,2025-02-02T09:27:00,credit,701.77,PUSH,standard,device_119,CA,,False,,,False,51
txn_2451,user_464,2025-02-26T23:36:00,debit,1212.8,PULL,standard,device_74,US,R02,True,1.0,,False,152
txn_2452,user_185,2025-02-05T07:08:00,debit,329.87,PULL,standard,device_161,BR,,False,,,False,180
txn_2453,user_155,2025-02-11T14:51:00,credit,944.78,PULL,standard,device_151,MX,,False,,,False,158
txn_2454,user_310,2025-01-28T08:03:00,credit,1438.64,PULL,standard,device_50,CA,,False,,,False,39
txn_2455,user_141,2025-01-17T00:18:00,debit,341.87,PULL,standard,device_296,GB,,False,,,False,358
txn_2456,user_322,2025-02-15T23:53:00,debit,110.78,PULL,standard,device_289,BR,,False,,,False,39
txn_2457,user_471,2025-02-02T18:54:00,credit,392.9,PULL,standard,device_168,BR,,False,,,False,269
txn_2458,user_346,2025-02-11T18:28:00,debit,1479.56,PULL,standard,device_17,GB,,False,,,False,93
txn_2459,user_405,2025-01-23T11:14:00,credit,663.81,PULL,instant,device_279,CA,,False,,,False,182
txn_2460,user_115,2025-01-21T21:43:00,credit,598.97,PULL,standard,device_95,CA,,False,,,False,184
txn_2461,user_140,2025-02-01T21:26:00,debit,1443.56,PULL,standard,device_42,MX,,False,,,False,159
txn_2462,user_493,2025-01-29T02:59:00,debit,713.55,PULL,standard,device_263,CA,,False,,,False,274
txn_2463,user_213,2025-02-10T16:13:00,debit,463.2,PULL,standard,device_186,BR,,False,,,False,287
txn_2464,user_390,2025-01-11T12:50:00,debit,1439.32,PUSH,instant,device_88,MX,,False,,,False,55
txn_2465,user_429,2025-02-21T20:08:00,debit,508.1,PULL,instant,device_283,MX,,False,,,False,9
txn_2466,user_422,2025-02-18T22:07:00,credit,913.82,PULL,standard,device_237,BR,R02,True,22.0,,False,253
txn_2467,user_172,2025-01-04T23:37:00,debit,1327.57,PULL,instant,device_264,CA,,False,,,False,32
txn_2468,user_384,2025-01-17T23:53:00,credit,816.22,PULL,standard,device_145,BR,,False,,,False,87
txn_2469,user_292,2025-02-13T16:31:00,debit,920.52,PULL,standard,device_177,GB,,False,,,False,97
txn_2470,user_52,2025-02-23T17:24:00,credit,251.17,PULL,standard,device_61,MX,,False,,,False,71
txn_2471,user_325,2025-01-17T22:01:00,debit,1484.62,PULL,instant,device_128,GB,R29,True,6.0,,False,355
txn_2472,user_149,2025-01-03T16:09:00,credit,683.52,PULL,standard,device_47,MX,,False,,,False,299
txn_2473,user_65,2025-01-16T10:14:00,credit,1214.63,PUSH,standard,device_288,CA,,False,,,False,149
txn_2474,user_440,2025-01-22T03:04:00,debit,287.79,PULL,instant,device_115,MX,,False,,,False,145
txn_2475,user_221,2025-01-04T09:24:00,debit,763.21,PULL,standard,device_215,BR,R10,True,7.0,,False,46
txn_2476,user_442,2025-02-16T17:55:00,debit,1157.46,PUSH,standard,device_39,MX,R03,True,9.0,,False,109
txn_2477,user_29,2025-03-01T06:43:00,debit,884.84,PULL,standard,device_219,GB,R03,True,26.0,,False,199
txn_2478,user_444,2025-01-06T15:40:00,credit,1100.08,PULL,standard,device_192,CA,,False,,,False,178
txn_2479,user_359,2025-01-13T07:27:00,debit,706.39,PULL,standard,device_77,US,,False,,,False,33
txn_2480,user_44,2025-02-16T20:27:00,credit,907.85,PULL,standard,device_110,US,R01,True,18.0,,False,129
txn_2481,user_42,2025-02-20T00:43:00,credit,1088.39,PULL,standard,device_232,US,R01,True,12.0,,False,276
txn_2482,user_385,2025-01-08T02:16:00,credit,306.19,PUSH,instant,device_2,US,R01,True,17.0,,False,11
txn_2483,user_386,2025-01-15T08:10:00,debit,904.51,PULL,standard,device_130,BR,,False,,,False,44
txn_2484,user_234,2025-02-08T21:42:00,debit,389.69,PULL,standard,device_78,US,,False,,,False,276
txn_2485,user_204,2025-02-04T19:37:00,credit,852.21,PUSH,standard,device_270,CA,,False,,,False,255
txn_2486,user_177,2025-02-12T01:18:00,debit,406.47,PULL,standard,device_157,GB,,False,,,False,261
txn_2487,user_335,2025-01-23T04:10:00,credit,1142.15,PUSH,standard,device_9,BR,,False,,,False,167
txn_2488,user_288,2025-03-01T01:11:00,debit,1161.95,PUSH,instant,device_230,BR,,False,,,False,208
txn_2489,user_66,2025-02-26T21:28:00,debit,983.25,PUSH,standard,device_34,GB,,False,,,False,118
txn_2490,user_73,2025-02-24T02:19:00,debit,692.19,PULL,standard,device_97,CA,,False,,,False,168
txn_2491,user_499,2025-01-04T09:37:00,debit,41.61,PULL,standard,device_30,BR,,False,,,False,338
txn_2492,user_412,2025-02-01T06:42:00,credit,1055.75,PULL,standard,device_34,US,,False,,,False,83
txn_2493,user_91,2025-02-07T17:16:00,debit,931.8,PUSH,standard,device_228,CA,,False,,,False,158
txn_2494,user_304,2025-02-25T03:09:00,credit,973.23,PULL,standard,device_206,US,,False,,,False,327
txn_2495,user_335,2025-02-15T23:10:00,credit,725.77,PULL,standard,device_281,GB,,False,,,False,167
txn_2496,user_404,2025-01-16T13:27:00,debit,555.62,PULL,instant,device_26,BR,,False,,,False,354
txn_2497,user_437,2025-02-02T07:51:00,debit,783.12,PULL,standard,device_179,GB,,False,,,False,207
txn_2498,user_238,2025-02-15T15:55:00,debit,1300.2,PULL,instant,device_119,CA,,False,,,False,157
txn_2499,user_159,2025-02-05T12:17:00,debit,73.96,PULL,standard,device_139,GB,,False,,,False,184
txn_2500,user_126,2025-01-10T23:46:00,credit,513.97,PULL,standard,device_194,BR,,False,,,False,206
txn_2501,user_194,2025-02-26T02:10:00,debit,1278.04,PULL,standard,device_162,US,,False,,,False,132
txn_2502,user_284,2025-01-11T23:15:00,credit,193.96,PUSH,standard,device_49,MX,,False,,,False,179
txn_2503,user_300,2025-02-16T08:42:00,debit,140.66,PUSH,standard,device_245,GB,,False,,,False,7
txn_2504,user_243,2025-02-28T22:44:00,debit,1274.3,PULL,standard,device_52,US,,False,,,False,34
txn_2505,user_428,2025-01-28T12:58:00,debit,1456.37,PULL,standard,device_212,US,,False,,,False,293
txn_2506,user_399,2025-01-23T12:48:00,debit,540.74,PULL,standard,device_145,US,,False,,,False,102
txn_2507,user_263,2025-01-20T05:31:00,debit,140.83,PULL,instant,device_68,GB,R10,True,28.0,,False,109
txn_2508,user_343,2025-02-16T00:37:00,credit,1100.5,PULL,standard,device_223,GB,,False,,,False,226
txn_2509,user_445,2025-01-27T04:58:00,debit,377.96,PULL,standard,device_219,GB,,False,,,False,185
txn_2510,user_453,2025-01-10T15:54:00,debit,292.07,PULL,instant,device_7,US,,False,,,False,182
txn_2511,user_346,2025-01-19T22:38:00,credit,534.24,PULL,standard,device_174,CA,,False,,,False,93
txn_2512,user_57,2025-01-25T03:26:00,debit,622.64,PUSH,standard,device_57,US,,False,,,False,199
txn_2513,user_464,2025-02-28T20:27:00,credit,820.19,PUSH,standard,device_122,GB,,False,,,False,152
txn_2514,user_20,2025-02-22T01:54:00,credit,77.85,PULL,standard,device_277,US,R01,True,15.0,,False,164
txn_2515,user_47,2025-02-01T06:05:00,debit,1185.31,PULL,instant,device_285,GB,,False,,,False,162
txn_2516,user_225,2025-02-19T19:43:00,debit,1349.92,PULL,instant,device_273,US,,False,,,False,263
txn_2517,user_264,2025-01-21T02:25:00,debit,1160.17,PULL,standard,device_134,BR,,False,,,False,337
txn_2518,user_449,2025-02-05T18:19:00,debit,325.53,PULL,standard,device_124,GB,,False,,,False,190
txn_2519,user_42,2025-01-28T04:25:00,debit,673.97,PULL,instant,device_268,BR,,False,,,False,276
txn_2520,user_329,2025-01-10T16:35:00,debit,819.05,PULL,instant,device_282,CA,,False,,,False,51
txn_2521,user_58,2025-01-26T13:20:00,debit,226.16,PULL,standard,device_31,MX,,False,,,False,56
txn_2522,user_355,2025-02-13T12:56:00,debit,752.26,PULL,standard,device_35,BR,,False,,,False,353
txn_2523,user_57,2025-01-04T07:47:00,debit,1309.84,PUSH,standard,device_8,BR,,False,,,False,199
txn_2524,user_492,2025-01-06T04:38:00,debit,230.44,PULL,standard,device_122,MX,R02,True,21.0,,False,316
txn_2525,user_91,2025-02-08T20:13:00,debit,403.77,PULL,standard,device_200,GB,,False,,,False,158
txn_2526,user_197,2025-02-21T10:43:00,debit,1482.89,PULL,standard,device_68,MX,,False,,,False,125
txn_2527,user_381,2025-01-22T12:04:00,credit,1359.0,PULL,standard,device_82,CA,,False,,,False,1
txn_2528,user_483,2025-01-15T14:05:00,credit,630.69,PULL,instant,device_194,CA,,False,,,False,91
txn_2529,user_429,2025-01-18T06:13:00,debit,1134.71,PULL,standard,device_252,US,,False,,,False,9
txn_2530,user_129,2025-02-26T02:16:00,debit,1356.27,PULL,standard,device_155,MX,,False,,,False,209
txn_2531,user_221,2025-02-21T02:57:00,debit,527.22,PUSH,standard,device_248,GB,,False,,,False,46
txn_2532,user_307,2025-01-28T14:57:00,debit,741.32,PUSH,standard,device_25,CA,,False,,,False,110
txn_2533,user_363,2025-01-22T19:14:00,credit,287.71,PUSH,standard,device_39,CA,,False,,,False,81
txn_2534,user_149,2025-01-28T15:35:00,debit,37.65,PULL,standard,device_182,BR,,False,,,False,299
txn_2535,user_305,2025-01-24T12:04:00,credit,407.37,PULL,standard,device_160,BR,,False,,,False,198
txn_2536,user_180,2025-02-18T15:49:00,debit,539.6,PULL,standard,device_177,CA,,False,,,False,182
txn_2537,user_55,2025-01-07T12:32:00,debit,1210.4,PULL,standard,device_59,GB,,False,,,False,181
txn_2538,user_479,2025-02-03T07:45:00,debit,798.25,PUSH,instant,device_130,GB,,False,,,False,242
txn_2539,user_187,2025-02-18T04:11:00,debit,1410.57,PULL,standard,device_96,US,,False,,,False,60
txn_2540,user_263,2025-02-05T05:52:00,credit,371.0,PULL,standard,device_147,GB,,False,,,False,109
txn_2541,user_346,2025-01-08T10:46:00,debit,277.48,PULL,standard,device_128,CA,,False,,,False,93
txn_2542,user_111,2025-01-12T22:27:00,debit,133.53,PULL,standard,device_225,CA,,False,,,False,101
txn_2543,user_56,2025-01-16T08:27:00,debit,49.63,PULL,standard,device_48,MX,,False,,,False,15
txn_2544,user_478,2025-01-04T14:12:00,debit,1454.74,PULL,standard,device_218,GB,,False,,,False,6
txn_2545,user_316,2025-01-05T14:05:00,debit,50.7,PULL,standard,device_97,BR,,False,,,False,240
txn_2546,user_448,2025-02-26T11:07:00,debit,721.64,PULL,standard,device_115,GB,,False,,,False,348
txn_2547,user_29,2025-01-26T16:35:00,debit,49.67,PUSH,instant,device_139,MX,,False,,,False,199
txn_2548,user_141,2025-02-08T11:11:00,debit,1179.88,PULL,standard,device_39,BR,,False,,,False,358
txn_2549,user_133,2025-02-14T16:55:00,debit,1342.23,PUSH,standard,device_177,CA,,False,,,False,33
txn_2550,user_190,2025-01-20T11:23:00,debit,128.06,PULL,standard,device_53,BR,,False,,,False,110
txn_2551,user_63,2025-01-06T12:27:00,debit,1386.73,PUSH,instant,device_74,BR,,False,,,False,133
txn_2552,user_231,2025-02-12T16:40:00,debit,578.32,PULL,standard,device_136,BR,,False,,,False,169
